7.459380e-001	7.353782e-001	7.329096e-001	7.410739e-001	7.769921e-001	8.428658e-001	8.521909e-001	8.475393e-001	8.480337e-001	8.477250e-001	8.517456e-001	8.522419e-001	8.539182e-001	8.641106e-001	8.541115e-001	8.437432e-001	8.397010e-001	8.449319e-001	8.461886e-001	8.555787e-001	8.374893e-001	7.880555e-001	7.600939e-001	7.499998e-001	7.590345e-001	7.866616e-001	7.696623e-001	7.652732e-001	8.170090e-001	8.349521e-001	8.371944e-001	9.130877e-001	
8.469223e-001	8.746825e-001	8.745057e-001	8.738101e-001	8.932329e-001	8.909900e-001	8.629864e-001	8.648726e-001	8.410846e-001	8.535404e-001	9.232399e-001	9.445174e-001	9.275247e-001	9.230461e-001	9.185947e-001	9.113781e-001	9.038116e-001	8.687649e-001	8.348192e-001	8.197407e-001	7.895191e-001	7.847204e-001	8.042540e-001	8.164127e-001	8.269703e-001	8.246999e-001	7.949560e-001	8.323756e-001	8.694252e-001	8.432637e-001	8.360398e-001	9.132836e-001	
9.353239e-001	9.097963e-001	9.171056e-001	9.141920e-001	8.986286e-001	8.587761e-001	8.278817e-001	7.924015e-001	7.810759e-001	8.411933e-001	8.963077e-001	8.494336e-001	8.107854e-001	8.166363e-001	8.204111e-001	8.063858e-001	7.755899e-001	7.445107e-001	7.745739e-001	8.120010e-001	8.268673e-001	8.522743e-001	8.688181e-001	8.723543e-001	8.644680e-001	8.415176e-001	8.558546e-001	9.133345e-001	8.945665e-001	8.533537e-001	8.444772e-001	9.160719e-001	
8.922390e-001	8.281464e-001	8.318589e-001	7.984871e-001	7.831948e-001	8.165442e-001	8.194625e-001	8.089967e-001	8.562149e-001	8.844945e-001	8.395179e-001	7.644413e-001	7.554944e-001	7.283231e-001	6.871524e-001	6.748534e-001	7.079731e-001	7.841491e-001	8.692631e-001	8.910140e-001	9.033472e-001	9.137145e-001	9.143519e-001	9.045521e-001	8.947401e-001	8.908598e-001	9.041947e-001	9.027570e-001	8.583879e-001	8.326180e-001	8.342532e-001	9.025288e-001	
8.501774e-001	7.874008e-001	7.490390e-001	7.468981e-001	8.345801e-001	8.695157e-001	8.254899e-001	8.407274e-001	8.726676e-001	8.438795e-001	7.751403e-001	7.397608e-001	7.595725e-001	7.521949e-001	8.057343e-001	8.990849e-001	9.575198e-001	9.725675e-001	9.475879e-001	9.031347e-001	8.807639e-001	8.568282e-001	8.302697e-001	8.042354e-001	8.009158e-001	7.970189e-001	7.812801e-001	7.644125e-001	7.626805e-001	7.748868e-001	8.105603e-001	8.885837e-001	
8.568235e-001	7.695176e-001	7.156649e-001	8.135445e-001	8.769144e-001	7.954732e-001	7.696380e-001	7.990151e-001	7.857260e-001	7.660114e-001	7.627883e-001	7.916746e-001	8.312003e-001	8.604078e-001	9.181242e-001	9.215852e-001	8.668863e-001	8.194155e-001	7.839355e-001	7.573576e-001	7.438738e-001	7.365125e-001	7.343336e-001	7.421286e-001	7.594131e-001	7.620766e-001	7.625506e-001	7.765652e-001	8.094576e-001	8.516444e-001	8.840918e-001	9.072499e-001	
7.961652e-001	6.878282e-001	7.408206e-001	8.527673e-001	7.924850e-001	7.374548e-001	7.707333e-001	7.928470e-001	7.940309e-001	8.163710e-001	8.366869e-001	8.639755e-001	8.657526e-001	8.627286e-001	8.482128e-001	7.895976e-001	7.668002e-001	7.659747e-001	7.735207e-001	7.941378e-001	8.066652e-001	8.129117e-001	8.293258e-001	8.494924e-001	8.562253e-001	8.667779e-001	8.986103e-001	9.200705e-001	9.209366e-001	9.064078e-001	8.704902e-001	8.687329e-001	
7.169141e-001	7.390451e-001	9.014443e-001	9.045341e-001	8.370191e-001	8.725273e-001	9.077361e-001	9.171049e-001	9.137559e-001	9.103864e-001	8.935728e-001	8.858600e-001	8.666925e-001	8.871451e-001	8.963374e-001	8.886959e-001	8.971776e-001	8.997415e-001	9.357098e-001	9.459298e-001	9.227935e-001	9.180884e-001	9.357801e-001	9.426573e-001	9.313315e-001	9.186886e-001	9.005975e-001	8.610147e-001	8.206715e-001	7.976044e-001	7.986141e-001	8.542541e-001	
7.332010e-001	8.948842e-001	9.588993e-001	8.804501e-001	8.696305e-001	9.005958e-001	9.071973e-001	8.998448e-001	8.922807e-001	8.872393e-001	8.807694e-001	8.717759e-001	8.665626e-001	8.859162e-001	8.615225e-001	8.413780e-001	8.288720e-001	8.416054e-001	8.548062e-001	8.169420e-001	8.085703e-001	8.302569e-001	8.329323e-001	8.157135e-001	7.929978e-001	7.805112e-001	7.728689e-001	7.772503e-001	7.956881e-001	8.139802e-001	8.241127e-001	8.673611e-001	
9.126816e-001	9.830377e-001	9.082691e-001	8.631330e-001	8.580656e-001	8.540910e-001	8.457149e-001	8.431420e-001	8.374656e-001	8.290369e-001	8.224455e-001	8.160752e-001	8.177210e-001	8.156631e-001	7.893547e-001	7.894672e-001	8.003306e-001	8.202707e-001	8.118070e-001	8.063091e-001	8.302176e-001	8.333483e-001	8.147197e-001	8.061723e-001	8.084591e-001	8.247879e-001	8.379050e-001	8.433635e-001	8.368404e-001	8.234963e-001	8.132075e-001	8.636505e-001	
9.149544e-001	8.638486e-001	8.306455e-001	8.434409e-001	8.550395e-001	8.637363e-001	8.662087e-001	8.666395e-001	8.659691e-001	8.688926e-001	8.733962e-001	8.763881e-001	8.771323e-001	8.752905e-001	8.742818e-001	8.826905e-001	8.837829e-001	8.802438e-001	8.683897e-001	8.691551e-001	8.695415e-001	8.521489e-001	8.380204e-001	8.368146e-001	8.405597e-001	8.377468e-001	8.228781e-001	8.046777e-001	7.983777e-001	8.072522e-001	8.179810e-001	8.733519e-001	
8.134788e-001	7.741493e-001	7.530072e-001	7.503872e-001	7.694389e-001	7.846375e-001	7.887735e-001	7.935447e-001	8.004396e-001	8.087205e-001	8.153878e-001	8.188805e-001	8.255969e-001	8.391645e-001	8.481353e-001	8.485164e-001	8.422209e-001	8.424987e-001	8.410419e-001	8.306438e-001	8.227279e-001	8.186634e-001	8.163366e-001	8.096042e-001	7.929541e-001	7.715839e-001	7.705537e-001	7.963203e-001	8.208743e-001	8.240774e-001	8.122849e-001	8.641739e-001	
8.217767e-001	8.121580e-001	8.034837e-001	7.892060e-001	7.835271e-001	7.869766e-001	7.859471e-001	7.894436e-001	7.910342e-001	7.900341e-001	7.862604e-001	7.741956e-001	7.446982e-001	7.457413e-001	7.714030e-001	7.828456e-001	7.933490e-001	8.016469e-001	7.967831e-001	7.900863e-001	7.855467e-001	7.760290e-001	7.629213e-001	7.482705e-001	7.509647e-001	7.893075e-001	8.401892e-001	8.529921e-001	8.268329e-001	8.072321e-001	7.982033e-001	8.729558e-001	
8.386527e-001	8.187754e-001	8.314813e-001	8.291513e-001	8.311443e-001	8.417703e-001	8.413192e-001	8.332147e-001	8.265434e-001	8.183571e-001	8.115290e-001	8.091640e-001	7.574774e-001	7.234148e-001	7.357344e-001	7.414573e-001	7.366103e-001	7.304039e-001	7.250950e-001	7.315415e-001	7.335701e-001	7.367092e-001	7.612754e-001	8.159049e-001	8.797057e-001	8.977159e-001	8.560635e-001	8.043065e-001	7.919006e-001	8.022281e-001	8.068225e-001	8.927842e-001	
8.048727e-001	8.035405e-001	8.088946e-001	8.201601e-001	8.324513e-001	8.253492e-001	8.264765e-001	8.261869e-001	8.210968e-001	8.118740e-001	8.085367e-001	8.138274e-001	8.100611e-001	8.228137e-001	8.319216e-001	8.354521e-001	8.193302e-001	8.099525e-001	8.125132e-001	8.252975e-001	8.467060e-001	8.849951e-001	9.158775e-001	9.098073e-001	8.558219e-001	7.873141e-001	7.676738e-001	7.953824e-001	8.164992e-001	8.183053e-001	8.273810e-001	9.068912e-001	
8.032256e-001	8.259995e-001	8.132829e-001	8.139262e-001	8.187050e-001	8.050583e-001	8.015684e-001	8.027536e-001	8.005719e-001	8.033273e-001	8.087304e-001	8.118801e-001	8.261215e-001	8.372050e-001	8.255765e-001	8.415344e-001	8.623686e-001	8.720346e-001	8.837724e-001	8.958467e-001	9.014417e-001	8.824885e-001	8.264560e-001	7.643599e-001	7.450849e-001	7.809517e-001	8.250836e-001	8.288005e-001	8.134253e-001	8.219390e-001	8.356100e-001	9.006738e-001	
8.143292e-001	8.334185e-001	8.228012e-001	8.115713e-001	8.147801e-001	8.167996e-001	8.154286e-001	8.118535e-001	8.078884e-001	8.085165e-001	8.105271e-001	8.108936e-001	8.141402e-001	8.078398e-001	7.989558e-001	7.918219e-001	8.081275e-001	8.306648e-001	8.466684e-001	8.358438e-001	7.985771e-001	7.570066e-001	7.455187e-001	7.765812e-001	8.260016e-001	8.521232e-001	8.400083e-001	8.189443e-001	8.184860e-001	8.317467e-001	8.329852e-001	8.959065e-001	
8.256490e-001	8.353874e-001	8.209940e-001	8.117879e-001	8.125055e-001	8.157375e-001	8.149765e-001	8.101317e-001	8.091567e-001	8.105931e-001	8.115602e-001	8.114387e-001	8.131588e-001	8.171657e-001	8.459901e-001	8.762655e-001	8.999728e-001	8.883637e-001	8.377400e-001	7.837703e-001	7.621047e-001	7.799907e-001	8.196448e-001	8.514011e-001	8.483504e-001	8.251015e-001	8.127659e-001	8.167965e-001	8.253207e-001	8.290089e-001	8.273780e-001	8.957547e-001	
8.466656e-001	8.292519e-001	8.011284e-001	8.077014e-001	8.061049e-001	8.087625e-001	8.098803e-001	8.089469e-001	8.092387e-001	8.090286e-001	8.096778e-001	8.102341e-001	8.141442e-001	8.316838e-001	8.750008e-001	8.902492e-001	8.495511e-001	7.917730e-001	7.596327e-001	7.752633e-001	8.110629e-001	8.440709e-001	8.572719e-001	8.448435e-001	8.215182e-001	8.101168e-001	8.148169e-001	8.194181e-001	8.186549e-001	8.198731e-001	8.247309e-001	8.959710e-001	
8.393469e-001	7.983836e-001	7.839591e-001	7.990341e-001	7.979180e-001	7.999546e-001	8.001377e-001	7.978334e-001	7.963388e-001	7.956246e-001	7.957902e-001	7.943027e-001	7.935623e-001	8.030037e-001	8.188276e-001	7.959159e-001	7.629107e-001	7.766697e-001	8.094012e-001	8.334013e-001	8.433000e-001	8.478307e-001	8.349807e-001	8.184915e-001	8.162431e-001	8.219303e-001	8.244436e-001	8.242256e-001	8.246601e-001	8.281453e-001	8.347117e-001	8.980265e-001	
8.206048e-001	7.858989e-001	7.885131e-001	7.969107e-001	7.990195e-001	7.959766e-001	7.891253e-001	7.862631e-001	7.869753e-001	7.869183e-001	7.855332e-001	7.832199e-001	7.808107e-001	7.799400e-001	7.852916e-001	7.916722e-001	8.061301e-001	8.265171e-001	8.360624e-001	8.379080e-001	8.418151e-001	8.345226e-001	8.150210e-001	8.110488e-001	8.164272e-001	8.203071e-001	8.208920e-001	8.242018e-001	8.308316e-001	8.346450e-001	8.362687e-001	8.951776e-001	
9.101088e-001	8.654334e-001	8.735536e-001	8.753009e-001	8.732874e-001	8.699636e-001	8.701207e-001	8.751985e-001	8.791731e-001	8.818271e-001	8.846207e-001	8.874824e-001	8.916427e-001	9.006597e-001	9.212725e-001	9.430165e-001	9.513551e-001	9.535993e-001	9.539034e-001	9.523819e-001	9.491688e-001	9.350468e-001	9.324254e-001	9.439444e-001	9.535354e-001	9.623689e-001	9.701911e-001	9.787512e-001	9.885086e-001	9.993784e-001	1.006267e+000	9.400848e-001	



1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	1.506439e+000	
